idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
245,3730.DB1,1111_1,53.26,20181207_134922_025481,28783.01,28783.61,Non-canonical syllables,3,Non-Canonical
246,3854.DB1,1111_1,53.26,20181207_134922_025481,28791.02,28791.64,Non-canonical syllables,3,Non-Canonical
247,5075.DB1,1111_1,53.26,20181207_134922_025481,28799.99,28800.59,Non-canonical syllables,3,Junk
248,5600.DB1,1111_1,53.26,20181207_134922_025481,28804.49,28805.15,Non-canonical syllables,3,Non-Canonical
249,3150.DB1,1111_1,53.26,20181207_134922_025481,28810.62,28811.22,Non-canonical syllables,2,Non-Canonical
250,6658.DB1,1111_1,53.26,20181207_134922_025481,28812.82,28813.42,Non-canonical syllables,2,Non-Canonical
251,6123.DB1,1111_1,53.26,20181207_134922_025481,28814.45,28815.18,Non-canonical syllables,3,Non-Canonical
252,6014.DB1,1111_1,53.26,20181207_134922_025481,28823.37,28823.99,Non-canonical syllables,3,Non-Canonical
253,4862.DB1,1111_1,53.26,20181207_134922_025481,28827.18,28828.3,Non-canonical syllables,2,Non-Canonical
254,6063.DB1,1111_1,53.26,20181207_134922_025481,28837.37,28837.97,Non-canonical syllables,3,Non-Canonical
255,6403.DB1,1111_1,53.26,20181207_134922_025481,28844.71,28846.06,Non-canonical syllables,2,Non-Canonical
256,6371.DB1,1111_1,53.26,20181207_134922_025481,28859.27,28859.9,Canonical syllables,2,Junk
257,6450.DB1,1111_1,53.26,20181207_134922_025481,28873.74,28874.74,Non-canonical syllables,3,Non-Canonical
258,4056.DB1,1111_1,53.26,20181207_134922_025481,28874.74,28875.34,Non-canonical syllables,3,Non-Canonical
259,4707.DB1,1111_1,53.26,20181207_134922_025481,28883.87,28884.87,Non-canonical syllables,3,Non-Canonical
260,6760.DB1,1111_1,53.26,20181207_134922_025481,28948.78,28949.95,Don't mark,3,Junk
261,2878.DB1,1111_1,53.26,20181207_134922_025481,29003.36,29004.53,Non-canonical syllables,3,Non-Canonical
262,5388.DB1,1111_1,53.26,20181207_134922_025481,29724.75,29725.35,Don't mark,3,Junk
263,4374.DB1,1111_1,53.26,20181207_134922_025481,29749.81,29750.89,Non-canonical syllables,3,Non-Canonical
264,3152.DB1,1111_1,53.26,20181207_134922_025481,29816.85,29817.85,Non-canonical syllables,2,Non-Canonical
265,6488.DB1,1111_1,53.26,20181207_134922_025481,29817.85,29818.45,Non-canonical syllables,2,Non-Canonical
266,6399.DB1,1111_1,53.26,20181207_134922_025481,29819.66,29820.29,Non-canonical syllables,3,Junk
267,3477.DB1,1111_1,53.26,20181207_134922_025481,29851.64,29852.24,Don't mark,3,Junk
268,3830.DB1,1111_1,53.26,20181207_134922_025481,29857.65,29858.64,Don't mark,2,Junk
269,5877.DB1,1111_1,53.26,20181207_134922_025481,29872.24,29873.28,Non-canonical syllables,2,Junk
270,6441.DB1,1111_1,53.26,20181207_134922_025481,29873.28,29873.9,Non-canonical syllables,2,Non-Canonical
271,5207.DB1,1111_1,53.26,20181207_134922_025481,29873.9,29874.98,Non-canonical syllables,2,Non-Canonical
272,5033.DB1,1111_1,53.26,20181207_134922_025481,29874.98,29875.58,Non-canonical syllables,3,Non-Canonical
273,3870.DB1,1111_1,53.26,20181207_134922_025481,29877.51,29878.36,Non-canonical syllables,3,Non-Canonical
274,7277.DB1,1111_1,53.26,20181207_134922_025481,29878.36,29879.37,Non-canonical syllables,3,Non-Canonical
275,6475.DB1,1111_1,53.26,20181207_134922_025481,29879.37,29880.16,Non-canonical syllables,3,Non-Canonical
276,6038.DB1,1111_1,53.26,20181207_134922_025481,29883.11,29883.71,Don't mark,3,Junk
277,4775.DB1,1111_1,53.26,20181207_134922_025481,29903.72,29904.32,Canonical syllables,2,Non-Canonical
278,6647.DB1,1111_1,53.26,20181207_134922_025481,29916.06,29916.66,Non-canonical syllables,2,Non-Canonical
279,6526.DB1,1111_1,53.26,20181207_134922_025481,29921.88,29923.34,Canonical syllables,3,Junk
280,3460.DB1,1111_1,53.26,20181207_134922_025481,29926.6,29927.34,Non-canonical syllables,2,Non-Canonical
281,3859.DB1,1111_1,53.26,20181207_134922_025481,29935.34,29935.94,Non-canonical syllables,3,Junk
282,4140.DB1,1111_1,53.26,20181207_134922_025481,29935.94,29937.57,Non-canonical syllables,3,Non-Canonical
283,4305.DB1,1111_1,53.26,20181207_134922_025481,32358.53,32359.41,Non-canonical syllables,3,Non-Canonical
284,6444.DB1,1111_1,53.26,20181207_134922_025481,32360.23,32361.16,Non-canonical syllables,3,Non-Canonical
285,3909.DB1,1111_1,53.26,20181207_134922_025481,32363.33,32363.94,Non-canonical syllables,3,Non-Canonical
286,6719.DB1,1111_1,53.26,20181207_134922_025481,32365.55,32366.58,Non-canonical syllables,2,Junk
287,4578.DB1,1111_1,53.26,20181207_134922_025481,32368.64,32370.77,Non-canonical syllables,2,Non-Canonical
288,6876.DB1,1111_1,53.26,20181207_134922_025481,32370.77,32371.77,Non-canonical syllables,3,Non-Canonical
289,5238.DB1,1111_1,53.26,20181207_134922_025481,32371.77,32372.39,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
290,3065.DB1,1111_1,53.26,20181207_134922_025481,32373.29,32374.81,Non-canonical syllables,2,Non-Canonical
291,2771.DB1,1111_1,53.26,20181207_134922_025481,32377.64,32378.24,Non-canonical syllables,2,Non-Canonical
292,4162.DB1,1111_1,53.26,20181207_134922_025481,32379.27,32380.65,Non-canonical syllables,3,Laughing
293,6553.DB1,1111_1,53.26,20181207_134922_025481,32381.45,32382.76,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
294,7282.DB1,1111_1,53.26,20181207_134922_025481,32384.07,32384.67,Laughing,2,Non-Canonical
295,3964.DB1,1111_1,53.26,20181207_134922_025481,32396.9,32397.75,Non-canonical syllables,3,Non-Canonical
296,5377.DB1,1111_1,53.26,20181207_134922_025481,32404.89,32405.49,Non-canonical syllables,3,Non-Canonical
297,4511.DB1,1111_1,53.26,20181207_134922_025481,32420.3,32420.9,Don't mark,3,Non-Canonical
298,2823.DB1,1111_1,53.26,20181207_134922_025481,32425.7,32426.3,Don't mark,2,Junk
299,5700.DB1,1111_1,53.26,20181207_134922_025481,32435.23,32435.83,Non-canonical syllables,2,Non-Canonical
300,5242.DB1,1111_1,53.26,20181207_134922_025481,32438.66,32439.38,Non-canonical syllables,3,Non-Canonical
301,3260.DB1,1111_1,53.26,20181207_134922_025481,32439.38,32440.38,Non-canonical syllables,3,Non-Canonical
302,3918.DB1,1111_1,53.26,20181207_134922_025481,32441.18,32441.78,Non-canonical syllables,3,Non-Canonical
303,4883.DB1,1111_1,53.26,20181207_134922_025481,32454.5,32455.11,Canonical syllables,2,Junk
304,5265.DB1,1111_1,53.26,20181207_134922_025481,32463.31,32463.91,Non-canonical syllables,3,Non-Canonical
305,3960.DB1,1111_1,53.26,20181207_134922_025481,32491.68,32492.7,Non-canonical syllables,3,Non-Canonical
306,6124.DB1,1111_1,53.26,20181207_134922_025481,32499.26,32499.86,Canonical syllables,2,Crying
307,3571.DB1,1111_1,53.26,20181207_134922_025481,32500.68,32501.29,Non-canonical syllables,3,Non-Canonical
308,2940.DB1,1111_1,53.26,20181207_134922_025481,32511.13,32511.73,Non-canonical syllables,2,Non-Canonical
309,3891.DB1,1111_1,53.26,20181207_134922_025481,32511.73,32512.76,Non-canonical syllables,3,Non-Canonical
310,3106.DB1,1111_1,53.26,20181207_134922_025481,32512.76,32513.36,Non-canonical syllables,3,Non-Canonical
311,4332.DB1,1111_1,53.26,20181207_134922_025481,35346.03,35347.08,Non-canonical syllables,3,Non-Canonical
312,3672.DB1,1111_1,53.26,20181207_134922_025481,35366.29,35367.17,Non-canonical syllables,3,Non-Canonical
313,4732.DB1,1111_1,53.26,20181207_134922_025481,35368.28,35370.45,Non-canonical syllables,3,Non-Canonical
314,4301.DB1,1111_1,53.26,20181207_134922_025481,35384.9,35385.58,Non-canonical syllables,3,Junk
315,5560.DB1,1111_1,53.26,20181207_134922_025481,35386.79,35388.04,Non-canonical syllables,2,Junk
316,5382.DB1,1111_1,53.26,20181207_134922_025481,35389.57,35391.54,Non-canonical syllables,3,Non-Canonical
317,7002.DB1,1111_1,53.26,20181207_134922_025481,35401.73,35402.77,Non-canonical syllables,2,Non-Canonical
318,6534.DB1,1111_1,53.26,20181207_134922_025481,35402.77,35403.8,Non-canonical syllables,3,Non-Canonical
319,3524.DB1,1111_1,53.26,20181207_134922_025481,35408.69,35409.29,Non-canonical syllables,3,Non-Canonical
320,5620.DB1,1111_1,53.26,20181207_134922_025481,35411.73,35412.62,Non-canonical syllables,3,Non-Canonical
321,5814.DB1,1111_1,53.26,20181207_134922_025481,35421.69,35423.67,Non-canonical syllables,3,Canonical
322,5077.DB1,1111_1,53.26,20181207_134922_025481,35434.98,35436.83,Non-canonical syllables,3,Non-Canonical
323,5631.DB1,1111_1,53.26,20181207_134922_025481,35437.63,35438.23,Non-canonical syllables,3,Non-Canonical
324,3727.DB1,1111_1,53.26,20181207_134922_025481,35456.11,35458.17,Non-canonical syllables,3,Non-Canonical
325,2576.DB1,1111_1,53.26,20181207_134922_025481,35458.98,35459.63,Don't mark,2,Non-Canonical
326,4985.DB1,1111_1,53.26,20181207_134922_025481,35459.63,35460.74,Non-canonical syllables,2,Non-Canonical
327,7119.DB1,1111_1,53.26,20181207_134922_025481,35460.74,35462.5,Non-canonical syllables,3,Non-Canonical
328,7163.DB1,1111_1,53.26,20181207_134922_025481,35470.22,35470.82,Non-canonical syllables,3,Non-Canonical
329,3565.DB1,1111_1,53.26,20181207_134922_025481,35483.91,35486.66,Non-canonical syllables,3,Non-Canonical
330,6969.DB1,1111_1,53.26,20181207_134922_025481,35490.77,35491.56,Non-canonical syllables,3,Laughing
331,4484.DB1,1111_1,53.26,20181207_134922_025481,35499.44,35501.09,Non-canonical syllables,3,Non-Canonical
332,6291.DB1,1111_1,53.26,20181207_134922_025481,35503.92,35504.87,Non-canonical syllables,3,Non-Canonical
333,6245.DB1,1111_1,53.26,20181207_134922_025481,35508.99,35509.6,Non-canonical syllables,3,Non-Canonical
334,4683.DB1,1111_1,53.26,20181207_134922_025481,35510.4,35511.17,Non-canonical syllables,3,Non-Canonical
335,3569.DB1,1111_1,53.26,20181207_134922_025481,35517.89,35520.25,Non-canonical syllables,3,Non-Canonical
336,6557.DB1,1111_1,53.26,20181207_134922_025481,35528.99,35529.59,Non-canonical syllables,2,Non-Canonical
337,4959.DB1,1111_1,53.26,20181207_134922_025481,35530.82,35531.92,Non-canonical syllables,3,Non-Canonical
338,4093.DB1,1111_1,53.26,20181207_134922_025481,35557.56,35558.7,Non-canonical syllables,3,Non-Canonical
339,4893.DB1,1111_1,53.26,20181207_134922_025481,35582.57,35583.37,Non-canonical syllables,3,Non-Canonical
340,5841.DB1,1111_1,53.26,20181207_134922_025481,35586.08,35588.45,Non-canonical syllables,3,Non-Canonical
341,6140.DB1,1111_1,53.26,20181207_134922_025481,35598.67,35600.32,Non-canonical syllables,3,Non-Canonical
342,3637.DB1,1111_1,53.26,20181207_134922_025481,35609.5,35610.66,Non-canonical syllables,3,Non-Canonical
343,6786.DB1,1111_1,53.26,20181207_134922_025481,35642.83,35644.53,Non-canonical syllables,2,Non-Canonical
344,6462.DB1,1111_1,53.26,20181207_134922_025481,35669.12,35671.08,Non-canonical syllables,2,Non-Canonical
345,6215.DB1,1111_1,53.26,20181207_134922_025481,35673.62,35674.22,Non-canonical syllables,3,Non-Canonical
346,6895.DB1,1111_1,53.26,20181207_134922_025481,35674.22,35675.22,Non-canonical syllables,2,Non-Canonical
347,2707.DB1,1111_1,53.26,20181207_134922_025481,35676.04,35676.64,None,0,Non-Canonical
348,3059.DB1,1111_1,53.26,20181207_134922_025481,35678.8,35679.4,Non-canonical syllables,2,Non-Canonical
349,4629.DB1,1111_1,53.26,20181207_134922_025481,35681.25,35681.85,Non-canonical syllables,3,Non-Canonical
350,4984.DB1,1111_1,53.26,20181207_134922_025481,35685.06,35685.66,Non-canonical syllables,3,Non-Canonical
351,7296.DB1,1111_1,53.26,20181207_134922_025481,35689.15,35690.79,Non-canonical syllables,3,Non-Canonical
352,3956.DB1,1111_1,53.26,20181207_134922_025481,35699.58,35700.29,Non-canonical syllables,3,Non-Canonical
353,4652.DB1,1111_1,53.26,20181207_134922_025481,35701.16,35701.82,Non-canonical syllables,2,Non-Canonical
354,3874.DB1,1111_1,53.26,20181207_134922_025481,35702.68,35703.28,None,0,Non-Canonical
355,3760.DB1,1111_1,53.26,20181207_134922_025481,35705.16,35706.16,Non-canonical syllables,3,Non-Canonical
356,2714.DB1,1111_1,53.26,20181207_134922_025481,35721.65,35722.31,Non-canonical syllables,3,Mixed_Laughing_Non-Canonical
357,7180.DB1,1111_1,53.26,20181207_134922_025481,35740.25,35740.89,Non-canonical syllables,3,Non-Canonical
358,4403.DB1,1111_1,53.26,20181207_134922_025481,35751.42,35752.84,Non-canonical syllables,3,Non-Canonical
359,6689.DB1,1111_1,53.26,20181207_134922_025481,35758.69,35759.31,Non-canonical syllables,3,Non-Canonical
360,3990.DB1,1111_1,53.26,20181207_134922_025481,35760.24,35761.06,Non-canonical syllables,3,Non-Canonical
361,6996.DB1,1111_1,53.26,20181207_134922_025481,35767.59,35768.49,Non-canonical syllables,3,Canonical
362,2655.DB1,1111_1,53.26,20181207_134922_025481,35771.59,35772.2,Don't mark,3,Junk
363,3499.DB1,1111_1,53.26,20181207_134922_025481,35777.11,35777.75,Non-canonical syllables,2,Non-Canonical
364,3815.DB1,1111_1,53.26,20181207_134922_025481,35788.76,35789.36,None,0,Non-Canonical
365,3159.DB1,1111_1,53.26,20181207_134922_025481,35799.67,35800.45,Canonical syllables,3,Canonical
366,6825.DB1,1111_1,53.26,20181207_134922_025481,35806.42,35807.13,Non-canonical syllables,3,Non-Canonical
367,6814.DB1,1111_1,53.26,20181207_134922_025481,35809.04,35810.26,Non-canonical syllables,3,Non-Canonical
368,6542.DB1,1111_1,53.26,20181207_134922_025481,35815.78,35816.38,Canonical syllables,2,Non-Canonical
369,5163.DB1,1111_1,53.26,20181207_134922_025481,35818.87,35819.96,Non-canonical syllables,2,Junk
370,5971.DB1,1111_1,53.26,20181207_134922_025481,35832.06,35832.66,Non-canonical syllables,3,Non-Canonical
371,7321.DB1,1111_1,53.26,20181207_134922_025481,35838.4,35839.07,Non-canonical syllables,3,Non-Canonical
372,6322.DB1,1111_1,53.26,20181207_134922_025481,35843.75,35844.35,Non-canonical syllables,3,Non-Canonical
373,5789.DB1,1111_1,53.26,20181207_134922_025481,35853.09,35853.88,Non-canonical syllables,2,Non-Canonical
374,4757.DB1,1111_1,53.26,20181207_134922_025481,35856.31,35857.97,Non-canonical syllables,3,Non-Canonical
375,6012.DB1,1111_1,53.26,20181207_134922_025481,35862.2,35863.9,None,0,Non-Canonical
376,4926.DB1,1111_1,53.26,20181207_134922_025481,35865.0,35865.6,Non-canonical syllables,2,Non-Canonical
377,4244.DB1,1111_1,53.26,20181207_134922_025481,35867.33,35868.36,Non-canonical syllables,2,Non-Canonical
378,5061.DB1,1111_1,53.26,20181207_134922_025481,35870.26,35871.26,Non-canonical syllables,3,Non-Canonical
379,5746.DB1,1111_1,53.26,20181207_134922_025481,35873.08,35873.76,Non-canonical syllables,3,Non-Canonical
380,6084.DB1,1111_1,53.26,20181207_134922_025481,35875.64,35876.24,Non-canonical syllables,3,Non-Canonical
381,5793.DB1,1111_1,53.26,20181207_134922_025481,35882.59,35883.4,Non-canonical syllables,3,Non-Canonical
382,3329.DB1,1111_1,53.26,20181207_134922_025481,35884.2,35884.8,Non-canonical syllables,3,Non-Canonical
383,6205.DB1,1111_1,53.26,20181207_134922_025481,35887.38,35887.99,Non-canonical syllables,3,Non-Canonical
384,6612.DB1,1111_1,53.26,20181207_134922_025481,35888.82,35889.56,Non-canonical syllables,3,Non-Canonical
385,7299.DB1,1111_1,53.26,20181207_134922_025481,35895.39,35896.12,Non-canonical syllables,3,Non-Canonical
386,4198.DB1,1111_1,53.26,20181207_134922_025481,35904.5,35905.1,Non-canonical syllables,3,Laughing
387,5470.DB1,1111_1,53.26,20181207_134922_025481,35906.07,35907.24,Non-canonical syllables,3,Non-Canonical
388,5972.DB1,1111_1,53.26,20181207_134922_025481,35926.35,35927.33,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
389,5782.DB1,1111_1,53.26,20181207_134922_025481,35928.56,35929.6,Non-canonical syllables,3,Non-Canonical
390,7266.DB1,1111_1,53.26,20181207_134922_025481,35932.33,35933.04,Non-canonical syllables,3,Non-Canonical
391,6248.DB1,1111_1,53.26,20181207_134922_025481,35935.47,35936.37,Canonical syllables,2,Laughing
392,4450.DB1,1111_1,53.26,20181207_134922_025481,35940.69,35941.39,Non-canonical syllables,3,Non-Canonical
393,7186.DB1,1111_1,53.26,20181207_134922_025481,35942.2,35942.87,Non-canonical syllables,3,Non-Canonical
394,2588.DB1,1111_1,53.26,20181207_134922_025481,35954.1,35954.73,Don't mark,2,Non-Canonical
395,2755.DB1,1111_1,53.26,20181207_134922_025481,35957.06,35957.97,Non-canonical syllables,2,Junk
396,6375.DB1,1111_1,53.26,20181207_134922_025481,35965.04,35965.64,Don't mark,3,Junk
397,4043.DB1,1111_1,53.26,20181207_134922_025481,35985.21,35985.96,Non-canonical syllables,3,Non-Canonical
398,4439.DB1,1111_1,53.26,20181207_134922_025481,35991.57,35992.26,Non-canonical syllables,3,Non-Canonical
399,5188.DB1,1111_1,53.26,20181207_134922_025481,35993.71,35994.31,Non-canonical syllables,3,Non-Canonical
400,6770.DB1,1111_1,53.26,20181207_134922_025481,35998.72,35999.92,Don't mark,2,Non-Canonical
401,6494.DB1,1111_1,53.26,20181207_134922_025481,36012.47,36013.1,Non-canonical syllables,2,Non-Canonical
402,2690.DB1,1111_1,53.26,20181207_134922_025481,36032.19,36033.08,Non-canonical syllables,3,Junk
403,5436.DB1,1111_1,53.26,20181207_134922_025481,36074.4,36076.43,Non-canonical syllables,3,Non-Canonical
404,3863.DB1,1111_1,53.26,20181207_134922_025481,36086.26,36087.56,Non-canonical syllables,3,Non-Canonical
405,5977.DB1,1111_1,53.26,20181207_134922_025481,36096.54,36097.14,Non-canonical syllables,2,Non-Canonical
406,6747.DB1,1111_1,53.26,20181207_134922_025481,36098.45,36099.09,Non-canonical syllables,3,Non-Canonical
407,3755.DB1,1111_1,53.26,20181207_134922_025481,36113.65,36114.25,None,0,Non-Canonical
408,4090.DB1,1111_1,53.26,20181207_134922_025481,36175.12,36176.24,Non-canonical syllables,3,Non-Canonical
409,6311.DB1,1111_1,53.26,20181207_134922_025481,36221.59,36222.19,Non-canonical syllables,2,Non-Canonical
410,4949.DB1,1111_1,53.26,20181207_134922_025481,36228.96,36229.79,Non-canonical syllables,3,Non-Canonical
411,3919.DB1,1111_1,53.26,20181207_134922_025481,36229.79,36231.03,Non-canonical syllables,3,Non-Canonical
412,5989.DB1,1111_1,53.26,20181207_134922_025481,39540.25,39541.0,Canonical syllables,2,Non-Canonical
413,4702.DB1,1111_1,53.26,20181207_134922_025481,39582.55,39584.06,Non-canonical syllables,3,Non-Canonical
414,6343.DB1,1111_1,53.26,20181207_134922_025481,39879.94,39880.87,Non-canonical syllables,3,Non-Canonical
415,5699.DB1,1111_1,53.26,20181207_134922_025481,39933.17,39934.17,Don't mark,3,Non-Canonical
416,3446.DB1,1111_1,53.26,20181207_134922_025481,39982.72,39983.44,Non-canonical syllables,3,Non-Canonical
417,5633.DB1,1111_1,53.26,20181207_134922_025481,39983.44,39984.5,Non-canonical syllables,2,Non-Canonical
418,5477.DB1,1111_1,53.26,20181207_134922_025481,40032.92,40033.55,Non-canonical syllables,3,Non-Canonical
419,5995.DB1,1111_1,53.26,20181207_134922_025481,40045.44,40046.24,Non-canonical syllables,2,Non-Canonical
420,6247.DB1,1111_1,53.26,20181207_134922_025481,40051.18,40051.8,Non-canonical syllables,3,Non-Canonical
421,3885.DB1,1111_1,53.26,20181207_134922_025481,40290.65,40291.25,Don't mark,3,Junk
422,7241.DB1,1111_1,53.26,20181207_134922_025481,40365.55,40366.15,Don't mark,3,Junk
423,4246.DB1,1111_1,53.26,20181207_134922_025481,44799.65,44800.25,Non-canonical syllables,3,Non-Canonical
424,4750.DB1,1111_1,53.26,20181207_134922_025481,44807.92,44808.66,Don't mark,2,Non-Canonical
425,3716.DB1,1111_1,53.26,20181207_134922_025481,44816.44,44817.09,Non-canonical syllables,2,Laughing
426,5639.DB1,1111_1,53.26,20181207_134922_025481,44820.65,44821.39,Non-canonical syllables,2,Non-Canonical
427,2726.DB1,1111_1,53.26,20181207_134922_025481,44884.94,44885.55,Don't mark,3,Junk
428,5667.DB1,1111_1,53.26,20181207_134922_025481,49631.83,49632.43,Don't mark,3,Junk
429,3585.DB1,1111_1,53.26,20181207_134922_025481,49674.05,49674.7,Don't mark,3,Junk
430,5876.DB1,1151_1,49.08,20181206_151905_022874,1013.36,1015.31,Canonical syllables,2,Non-Canonical
431,6043.DB1,1151_1,49.08,20181206_151905_022874,1022.12,1022.72,Non-canonical syllables,3,Non-Canonical
432,4322.DB1,1151_1,49.08,20181206_151905_022874,1033.24,1034.16,Non-canonical syllables,3,Non-Canonical
433,4614.DB1,1151_1,49.08,20181206_151905_022874,1039.03,1040.2,None,0,Mixed_Laughing_Non-Canonical
434,4320.DB1,1151_1,49.08,20181206_151905_022874,1044.65,1045.25,Canonical syllables,2,Non-Canonical
435,5290.DB1,1151_1,49.08,20181206_151905_022874,1062.21,1063.37,Don't mark,3,Junk
436,7205.DB1,1151_1,49.08,20181206_151905_022874,1082.48,1083.08,Don't mark,3,Junk
437,5938.DB1,1151_1,49.08,20181206_151905_022874,1096.5,1097.29,Don't mark,3,Junk
